id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,spread pressure,86,19,27,23,269,ship,baseline,monotonic-signal
g002,fill risk,109,18,39,30,327,ship,edge,drag-penalty
g003,portfolio drift,36,20,5,28,174,watch,recovery,confidence-floor
g004,quote width,47,59,10,85,350,ship,negative,lane-boundary
g005,spread pressure,56,11,14,32,215,ship,baseline,monotonic-signal
g006,fill risk,108,24,18,53,418,ship,edge,drag-penalty
g007,portfolio drift,49,33,21,68,274,ship,recovery,confidence-floor
g008,quote width,67,75,24,80,388,ship,negative,lane-boundary
g009,spread pressure,36,29,27,47,177,watch,baseline,monotonic-signal
g010,fill risk,68,8,9,35,264,ship,edge,drag-penalty
g011,portfolio drift,87,70,44,34,311,ship,recovery,confidence-floor
g012,quote width,56,34,21,38,236,ship,negative,lane-boundary
g013,spread pressure,88,53,14,87,463,ship,baseline,monotonic-signal
g014,fill risk,108,30,9,30,396,ship,edge,drag-penalty
g015,portfolio drift,77,21,8,92,420,ship,recovery,confidence-floor
g016,quote width,109,19,9,42,412,ship,negative,lane-boundary
g017,spread pressure,85,56,32,21,289,ship,baseline,monotonic-signal
g018,fill risk,76,77,24,101,459,ship,edge,drag-penalty
g019,portfolio drift,31,55,21,103,312,ship,recovery,confidence-floor
g020,quote width,100,11,21,22,313,ship,negative,lane-boundary
g021,spread pressure,50,62,44,29,182,watch,baseline,monotonic-signal
g022,fill risk,117,55,36,27,388,ship,edge,drag-penalty
g023,portfolio drift,66,19,33,84,319,ship,recovery,confidence-floor
g024,quote width,88,38,12,31,340,ship,negative,lane-boundary
g025,spread pressure,102,60,24,52,422,ship,baseline,monotonic-signal
g026,fill risk,113,29,32,67,438,ship,edge,drag-penalty
g027,portfolio drift,34,16,37,79,202,ship,recovery,confidence-floor
g028,quote width,86,47,41,46,315,ship,negative,lane-boundary
g029,spread pressure,71,30,45,34,221,ship,baseline,monotonic-signal
g030,fill risk,67,24,6,33,279,ship,edge,drag-penalty
g031,portfolio drift,113,23,9,37,418,ship,recovery,confidence-floor
g032,quote width,39,25,12,86,290,ship,negative,lane-boundary
g033,spread pressure,62,64,36,29,236,ship,baseline,monotonic-signal
g034,fill risk,77,16,29,91,371,ship,edge,drag-penalty
g035,portfolio drift,88,29,6,41,363,ship,recovery,confidence-floor
g036,quote width,97,38,41,20,287,ship,negative,lane-boundary
g037,spread pressure,61,10,36,100,321,ship,baseline,monotonic-signal
g038,fill risk,90,34,35,102,438,ship,edge,drag-penalty
g039,portfolio drift,108,13,36,21,307,ship,recovery,confidence-floor
g040,quote width,77,75,17,28,328,ship,negative,lane-boundary
g041,spread pressure,109,39,9,26,400,ship,baseline,monotonic-signal
g042,fill risk,40,58,6,83,332,ship,edge,drag-penalty
g043,portfolio drift,97,35,6,30,374,ship,recovery,confidence-floor
g044,quote width,41,26,29,51,193,watch,negative,lane-boundary
g045,spread pressure,61,24,21,66,297,ship,baseline,monotonic-signal
g046,fill risk,30,61,18,78,271,ship,edge,drag-penalty
g047,portfolio drift,62,12,39,45,210,ship,recovery,confidence-floor
g048,quote width,38,60,9,33,222,ship,negative,lane-boundary
g049,spread pressure,117,16,17,32,397,ship,baseline,monotonic-signal
g050,fill risk,72,67,22,36,311,ship,edge,drag-penalty
g051,portfolio drift,53,60,26,85,337,ship,recovery,confidence-floor
g052,quote width,91,24,30,28,293,ship,negative,lane-boundary
g053,spread pressure,70,43,33,90,367,ship,baseline,monotonic-signal
g054,fill risk,107,65,36,40,394,ship,edge,drag-penalty
g055,portfolio drift,41,34,39,105,289,ship,recovery,confidence-floor
g056,quote width,55,21,21,99,342,ship,negative,lane-boundary
g057,spread pressure,66,52,14,101,424,ship,baseline,monotonic-signal
g058,fill risk,75,35,33,20,234,ship,edge,drag-penalty
g059,portfolio drift,39,29,26,27,148,watch,recovery,confidence-floor
g060,quote width,112,28,21,25,372,ship,negative,lane-boundary
g061,spread pressure,108,30,20,82,478,ship,baseline,monotonic-signal
g062,fill risk,66,69,21,29,283,ship,edge,drag-penalty
g063,portfolio drift,80,21,44,50,273,ship,recovery,confidence-floor
g064,quote width,103,34,36,65,401,ship,negative,lane-boundary
g065,spread pressure,30,43,33,77,221,ship,baseline,monotonic-signal
g066,fill risk,41,15,33,44,160,watch,edge,drag-penalty
g067,portfolio drift,50,39,14,32,225,ship,recovery,confidence-floor
g068,quote width,102,18,6,31,374,ship,negative,lane-boundary
g069,spread pressure,43,10,45,35,119,hold,baseline,monotonic-signal
